﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Lund Sol;53445;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Global Irradians (svenska stationer);medelvärde 1 timma, varje timme;watt per kvadratmeter
Solskenstid;summa 1 timme, 1 gång/tim;sekund

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1983-01-01 00:00:00;2025-04-01 10:20:19;90.0;55.7138;13.2124

Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet;;Tidsutsnitt:
2017-02-03;03:00:00;0.00;G;0;G
2017-02-03;04:00:00;0.00;G;0;G
2017-02-03;05:00:00;0.00;G;0;G
2017-02-03;06:00:00;0.00;G;0;G
2017-02-03;07:00:00;0.45;G;0;G
2017-02-03;08:00:00;5.27;G;0;G
2017-02-03;09:00:00;16.15;G;0;G
2017-02-03;10:00:00;34.30;G;0;G
2017-02-03;11:00:00;34.99;G;0;G
2017-02-03;12:00:00;40.02;G;0;G
2017-02-03;13:00:00;53.85;G;0;G
2017-02-03;14:00:00;29.94;G;0;G
2017-02-03;15:00:00;13.97;G;0;G
2017-02-03;16:00:00;3.01;G;0;G
2017-02-03;17:00:00;0.09;G;0;G
2017-02-03;18:00:00;0.00;G;0;G
2017-02-03;19:00:00;0.00;G;0;G
2017-02-03;20:00:00;0.00;G;0;G
2017-02-03;21:00:00;0.00;G;0;G
2017-02-03;22:00:00;0.00;G;0;G
2017-02-03;23:00:00;0.00;G;0;G
2017-02-04;00:00:00;0.00;G;0;G
2017-02-04;01:00:00;0.00;G;0;G
2017-02-04;02:00:00;0.00;G;0;G
2017-02-04;03:00:00;0.00;G;0;G
2017-02-04;04:00:00;0.00;G;0;G
2017-02-04;05:00:00;0.00;G;0;G
2017-02-04;06:00:00;0.00;G;0;G
2017-02-04;07:00:00;0.12;G;0;G
2017-02-04;08:00:00;3.90;G;0;G
2017-02-04;09:00:00;17.90;G;0;G
2017-02-04;10:00:00;24.69;G;0;G
2017-02-04;11:00:00;66.85;G;0;G
2017-02-04;12:00:00;77.76;G;0;G
2017-02-04;13:00:00;69.39;G;0;G
2017-02-04;14:00:00;22.51;G;0;G
2017-02-04;15:00:00;18.16;G;0;G
2017-02-04;16:00:00;5.51;G;0;G
2017-02-04;17:00:00;0.37;G;0;G
2017-02-04;18:00:00;0.00;G;0;G
2017-02-04;19:00:00;0.00;G;0;G
2017-02-04;20:00:00;0.00;G;0;G
2017-02-04;21:00:00;0.00;G;0;G
2017-02-04;22:00:00;0.00;G;0;G
2017-02-04;23:00:00;0.00;G;0;G
2017-02-05;00:00:00;0.00;G;0;G
2017-02-05;01:00:00;0.00;G;0;G
2017-02-05;02:00:00;0.00;G;0;G
2017-02-05;03:00:00;0.00;G;0;G
2017-02-05;04:00:00;0.00;G;0;G
2017-02-05;05:00:00;0.00;G;0;G
2017-02-05;06:00:00;0.00;G;0;G
2017-02-05;07:00:00;0.81;G;0;G
2017-02-05;08:00:00;6.33;G;0;G
2017-02-05;09:00:00;12.98;G;0;G
2017-02-05;10:00:00;18.43;G;0;G
2017-02-05;11:00:00;28.67;G;0;G
2017-02-05;12:00:00;23.13;G;0;G
2017-02-05;13:00:00;60.93;G;0;G
2017-02-05;14:00:00;36.18;G;0;G
2017-02-05;15:00:00;18.28;G;0;G
2017-02-05;16:00:00;2.34;G;0;G
2017-02-05;17:00:00;0.05;G;0;G
2017-02-05;18:00:00;0.00;G;0;G
2017-02-05;19:00:00;0.00;G;0;G
2017-02-05;20:00:00;0.00;G;0;G
2017-02-05;21:00:00;0.00;G;0;G
2017-02-05;22:00:00;0.00;G;0;G
2017-02-05;23:00:00;0.00;G;0;G
2017-02-06;00:00:00;0.00;G;0;G
2017-02-06;01:00:00;0.00;G;0;G
2017-02-06;02:00:00;0.00;G;0;G
2017-02-06;03:00:00;0.00;G;0;G
2017-02-06;04:00:00;0.00;G;0;G
2017-02-06;05:00:00;0.00;G;0;G
2017-02-06;06:00:00;0.00;G;0;G
2017-02-06;07:00:00;1.18;G;0;G
2017-02-06;08:00:00;22.86;G;0;G
2017-02-06;09:00:00;56.84;G;0;G
2017-02-06;10:00:00;86.67;G;0;G
2017-02-06;11:00:00;121.54;G;0;G
2017-02-06;12:00:00;136.16;G;0;G
2017-02-06;13:00:00;130.54;G;0;G
2017-02-06;14:00:00;67.93;G;0;G
2017-02-06;15:00:00;25.56;G;0;G
2017-02-06;16:00:00;7.33;G;0;G
2017-02-06;17:00:00;0.23;G;0;G
2017-02-06;18:00:00;0.00;G;0;G
2017-02-06;19:00:00;0.00;G;0;G
2017-02-06;20:00:00;0.00;G;0;G
2017-02-06;21:00:00;0.00;G;0;G
2017-02-06;22:00:00;0.00;G;0;G
2017-02-06;23:00:00;0.00;G;0;G
2017-02-07;00:00:00;0.00;G;0;G
2017-02-07;01:00:00;0.00;G;0;G
2017-02-07;02:00:00;0.00;G;0;G
2017-02-07;03:00:00;0.00;G;0;G
2017-02-07;04:00:00;0.00;G;0;G
2017-02-07;05:00:00;0.00;G;0;G
2017-02-07;06:00:00;0.00;G;0;G
2017-02-07;07:00:00;0.06;G;0;G
2017-02-07;08:00:00;8.61;G;0;G
2017-02-07;09:00:00;19.10;G;0;G
2017-02-07;10:00:00;25.86;G;0;G
2017-02-07;11:00:00;45.52;G;0;G
2017-02-07;12:00:00;60.59;G;0;G
2017-02-07;13:00:00;76.05;G;0;G
2017-02-07;14:00:00;48.06;G;0;G
2017-02-07;15:00:00;20.54;G;0;G
2017-02-07;16:00:00;8.00;G;0;G
2017-02-07;17:00:00;0.16;G;0;G
2017-02-07;18:00:00;0.00;G;0;G
2017-02-07;19:00:00;0.00;G;0;G
2017-02-07;20:00:00;0.00;G;0;G
2017-02-07;21:00:00;0.00;G;0;G
2017-02-07;22:00:00;0.00;G;0;G
2017-02-07;23:00:00;0.00;G;0;G
2017-02-08;00:00:00;0.00;G;0;G
2017-02-08;01:00:00;0.00;G;0;G
2017-02-08;02:00:00;0.00;G;0;G
2017-02-08;03:00:00;0.00;G;0;G
2017-02-08;04:00:00;0.00;G;0;G
2017-02-08;05:00:00;0.00;G;0;G
2017-02-08;06:00:00;0.00;G;0;G
2017-02-08;07:00:00;0.77;G;0;G
2017-02-08;08:00:00;22.87;G;0;G
2017-02-08;09:00:00;62.95;G;0;G
2017-02-08;10:00:00;95.90;G;0;G
2017-02-08;11:00:00;112.55;G;0;G
2017-02-08;12:00:00;78.23;G;0;G
2017-02-08;13:00:00;88.71;G;0;G
2017-02-08;14:00:00;134.60;G;0;G
2017-02-08;15:00:00;36.12;G;0;G
2017-02-08;16:00:00;7.26;G;0;G
2017-02-08;17:00:00;0.17;G;0;G
2017-02-08;18:00:00;0.00;G;0;G
2017-02-08;19:00:00;0.00;G;0;G
2017-02-08;20:00:00;0.00;G;0;G
2017-02-08;21:00:00;0.00;G;0;G
2017-02-08;22:00:00;0.00;G;0;G
2017-02-08;23:00:00;0.00;G;0;G
2017-02-09;00:00:00;0.00;G;0;G
2017-02-09;01:00:00;0.00;G;0;G
2017-02-09;02:00:00;0.00;G;0;G
2017-02-09;03:00:00;0.00;G;0;G
2017-02-09;04:00:00;0.00;G;0;G
2017-02-09;05:00:00;0.00;G;0;G
2017-02-09;06:00:00;0.00;G;0;G
2017-02-09;07:00:00;1.27;G;0;G
2017-02-09;08:00:00;15.82;G;0;G
2017-02-09;09:00:00;46.35;G;0;G
2017-02-09;10:00:00;81.97;G;0;G
2017-02-09;11:00:00;149.54;G;0;G
2017-02-09;12:00:00;206.59;G;0;G
2017-02-09;13:00:00;198.32;G;621;G
2017-02-09;14:00:00;120.83;G;13;G
2017-02-09;15:00:00;105.21;G;772;G
2017-02-09;16:00:00;13.02;G;0;G
2017-02-09;17:00:00;0.31;G;0;G
2017-02-09;18:00:00;0.00;G;0;G
2017-02-09;19:00:00;0.00;G;0;G
2017-02-09;20:00:00;0.00;G;0;G
2017-02-09;21:00:00;0.00;G;0;G
2017-02-09;22:00:00;0.00;G;0;G
2017-02-09;23:00:00;0.00;G;0;G
2017-02-10;00:00:00;0.00;G;0;G
2017-02-10;01:00:00;0.00;G;0;G
2017-02-10;02:00:00;0.00;G;0;G
2017-02-10;03:00:00;0.00;G;0;G
2017-02-10;04:00:00;0.00;G;0;G
2017-02-10;05:00:00;0.00;G;0;G
2017-02-10;06:00:00;0.01;G;0;G
2017-02-10;07:00:00;1.62;G;0;G
2017-02-10;08:00:00;11.41;G;0;G
2017-02-10;09:00:00;23.99;G;0;G
2017-02-10;10:00:00;70.39;G;0;G
2017-02-10;11:00:00;65.84;G;0;G
2017-02-10;12:00:00;112.47;G;0;G
2017-02-10;13:00:00;124.21;G;0;G
2017-02-10;14:00:00;126.10;G;6;G
2017-02-10;15:00:00;120.14;G;2815;G
2017-02-10;16:00:00;35.62;G;2037;G
2017-02-10;17:00:00;0.65;G;0;G
2017-02-10;18:00:00;0.00;G;0;G
2017-02-10;19:00:00;0.00;G;0;G
2017-02-10;20:00:00;0.00;G;0;G
2017-02-10;21:00:00;0.00;G;0;G
2017-02-10;22:00:00;0.00;G;0;G
2017-02-10;23:00:00;0.00;G;0;G
2017-02-11;00:00:00;0.00;G;0;G
2017-02-11;01:00:00;0.00;G;0;G
2017-02-11;02:00:00;0.00;G;0;G
2017-02-11;03:00:00;0.00;G;0;G
2017-02-11;04:00:00;0.00;G;0;G
2017-02-11;05:00:00;0.00;G;0;G
2017-02-11;06:00:00;0.00;G;0;G
2017-02-11;07:00:00;4.71;G;547;G
2017-02-11;08:00:00;73.69;G;3600;G
2017-02-11;09:00:00;181.96;G;3600;G
2017-02-11;10:00:00;270.06;G;3600;G
2017-02-11;11:00:00;313.62;G;3230;G
2017-02-11;12:00:00;176.30;G;21;G
2017-02-11;13:00:00;227.45;G;1382;G
2017-02-11;14:00:00;146.17;G;104;G
2017-02-11;15:00:00;95.24;G;232;G
2017-02-11;16:00:00;37.53;G;758;G
2017-02-11;17:00:00;0.74;G;0;G
2017-02-11;18:00:00;0.00;G;0;G
2017-02-11;19:00:00;0.00;G;0;G
2017-02-11;20:00:00;0.00;G;0;G
2017-02-11;21:00:00;0.00;G;0;G
2017-02-11;22:00:00;0.00;G;0;G
2017-02-11;23:00:00;0.00;G;0;G
2017-02-12;00:00:00;0.00;G;0;G
2017-02-12;01:00:00;0.00;G;0;G
2017-02-12;02:00:00;0.00;G;0;G
2017-02-12;03:00:00;0.00;G;0;G
2017-02-12;04:00:00;0.00;G;0;G
2017-02-12;05:00:00;0.00;G;0;G
2017-02-12;06:00:00;0.07;G;0;G
2017-02-12;07:00:00;4.35;G;0;G
2017-02-12;08:00:00;75.68;G;2448;G
2017-02-12;09:00:00;172.28;G;3600;G
2017-02-12;10:00:00;260.15;G;3600;G
2017-02-12;11:00:00;317.86;G;3600;G
2017-02-12;12:00:00;339.69;G;3600;G
2017-02-12;13:00:00;298.27;G;3487;G
2017-02-12;14:00:00;253.44;G;3596;G
2017-02-12;15:00:00;131.69;G;2383;G
2017-02-12;16:00:00;52.14;G;2970;G
2017-02-12;17:00:00;1.26;G;0;G
2017-02-12;18:00:00;0.00;G;0;G
2017-02-12;19:00:00;0.00;G;0;G
2017-02-12;20:00:00;0.00;G;0;G
2017-02-12;21:00:00;0.00;G;0;G
2017-02-12;22:00:00;0.00;G;0;G
2017-02-12;23:00:00;0.00;G;0;G
2017-02-13;00:00:00;0.00;G;0;G
2017-02-13;01:00:00;0.00;G;0;G
2017-02-13;02:00:00;0.00;G;0;G
2017-02-13;03:00:00;0.00;G;0;G
2017-02-13;04:00:00;0.00;G;0;G
2017-02-13;05:00:00;0.00;G;0;G
2017-02-13;06:00:00;0.05;G;0;G
2017-02-13;07:00:00;3.30;G;0;G
2017-02-13;08:00:00;29.58;G;0;G
2017-02-13;09:00:00;71.62;G;0;G
2017-02-13;10:00:00;123.37;G;0;G
2017-02-13;11:00:00;150.58;G;0;G
2017-02-13;12:00:00;162.54;G;0;G
2017-02-13;13:00:00;176.20;G;0;G
2017-02-13;14:00:00;173.21;G;1837;G
2017-02-13;15:00:00;150.69;G;3600;G
2017-02-13;16:00:00;49.07;G;3301;G
2017-02-13;17:00:00;1.60;G;0;G
2017-02-13;18:00:00;0.00;G;0;G
2017-02-13;19:00:00;0.00;G;0;G
2017-02-13;20:00:00;0.00;G;0;G
2017-02-13;21:00:00;0.00;G;0;G
2017-02-13;22:00:00;0.00;G;0;G
2017-02-13;23:00:00;0.00;G;0;G
2017-02-14;00:00:00;0.00;G;0;G
2017-02-14;01:00:00;0.00;G;0;G
2017-02-14;02:00:00;0.00;G;0;G
2017-02-14;03:00:00;0.00;G;0;G
2017-02-14;04:00:00;0.00;G;0;G
2017-02-14;05:00:00;0.00;G;0;G
2017-02-14;06:00:00;0.02;G;0;G
2017-02-14;07:00:00;8.07;G;372;G
2017-02-14;08:00:00;60.93;G;3600;G
2017-02-14;09:00:00;180.21;G;3600;G
2017-02-14;10:00:00;277.88;G;3600;G
2017-02-14;11:00:00;329.25;G;3600;G
2017-02-14;12:00:00;343.17;G;3600;G
2017-02-14;13:00:00;313.81;G;3600;G
2017-02-14;14:00:00;253.60;G;3599;G
2017-02-14;15:00:00;154.74;G;3600;G
2017-02-14;16:00:00;44.68;G;2666;G
2017-02-14;17:00:00;1.56;G;0;G
2017-02-14;18:00:00;0.00;G;0;G
2017-02-14;19:00:00;0.00;G;0;G
2017-02-14;20:00:00;0.00;G;0;G
2017-02-14;21:00:00;0.00;G;0;G
2017-02-14;22:00:00;0.00;G;0;G
2017-02-14;23:00:00;0.00;G;0;G
2017-02-15;00:00:00;0.00;G;0;G
2017-02-15;01:00:00;0.00;G;0;G
2017-02-15;02:00:00;0.00;G;0;G
2017-02-15;03:00:00;0.00;G;0;G
2017-02-15;04:00:00;0.00;G;0;G
2017-02-15;05:00:00;0.00;G;0;G
2017-02-15;06:00:00;0.00;G;0;G
2017-02-15;07:00:00;10.22;G;1232;G
2017-02-15;08:00:00;89.39;G;3600;G
2017-02-15;09:00:00;200.12;G;3600;G
2017-02-15;10:00:00;287.76;G;3600;G
2017-02-15;11:00:00;338.68;G;3600;G
2017-02-15;12:00:00;350.56;G;3600;G
2017-02-15;13:00:00;320.28;G;3600;G
2017-02-15;14:00:00;257.00;G;3600;G
2017-02-15;15:00:00;150.76;G;3600;G
2017-02-15;16:00:00;51.05;G;3342;G
2017-02-15;17:00:00;1.79;G;0;G
2017-02-15;18:00:00;0.00;G;0;G
2017-02-15;19:00:00;0.00;G;0;G
2017-02-15;20:00:00;0.00;G;0;G
2017-02-15;21:00:00;0.00;G;0;G
2017-02-15;22:00:00;0.00;G;0;G
2017-02-15;23:00:00;0.00;G;0;G
2017-02-16;00:00:00;0.00;G;0;G
2017-02-16;01:00:00;0.00;G;0;G
2017-02-16;02:00:00;0.00;G;0;G
2017-02-16;03:00:00;0.00;G;0;G
2017-02-16;04:00:00;0.00;G;0;G
2017-02-16;05:00:00;0.00;G;0;G
2017-02-16;06:00:00;0.05;G;0;G
2017-02-16;07:00:00;7.72;G;0;G
2017-02-16;08:00:00;34.23;G;49;G
2017-02-16;09:00:00;137.78;G;2203;G
2017-02-16;10:00:00;198.06;G;2625;G
2017-02-16;11:00:00;291.89;G;3057;G
2017-02-16;12:00:00;126.04;G;0;G
2017-02-16;13:00:00;39.04;G;0;G
2017-02-16;14:00:00;28.05;G;0;G
2017-02-16;15:00:00;14.29;G;0;G
2017-02-16;16:00:00;4.86;G;0;G
2017-02-16;17:00:00;0.29;G;0;G
2017-02-16;18:00:00;0.00;G;0;G
2017-02-16;19:00:00;0.00;G;0;G
2017-02-16;20:00:00;0.00;G;0;G
2017-02-16;21:00:00;0.00;G;0;G
2017-02-16;22:00:00;0.00;G;0;G
2017-02-16;23:00:00;0.00;G;0;G
2017-02-17;00:00:00;0.00;G;0;G
2017-02-17;01:00:00;0.00;G;0;G
2017-02-17;02:00:00;0.00;G;0;G
2017-02-17;03:00:00;0.00;G;0;G
2017-02-17;04:00:00;0.00;G;0;G
2017-02-17;05:00:00;0.00;G;0;G
2017-02-17;06:00:00;0.00;G;0;G
2017-02-17;07:00:00;1.40;G;0;G
2017-02-17;08:00:00;23.07;G;0;G
2017-02-17;09:00:00;40.21;G;0;G
2017-02-17;10:00:00;69.29;G;0;G
2017-02-17;11:00:00;82.00;G;0;G
2017-02-17;12:00:00;69.64;G;0;G
2017-02-17;13:00:00;63.99;G;0;G
2017-02-17;14:00:00;52.57;G;0;G
2017-02-17;15:00:00;39.43;G;0;G
2017-02-17;16:00:00;13.13;G;0;G
2017-02-17;17:00:00;0.96;G;0;G
2017-02-17;18:00:00;0.00;G;0;G
2017-02-17;19:00:00;0.00;G;0;G
2017-02-17;20:00:00;0.00;G;0;G
2017-02-17;21:00:00;0.00;G;0;G
2017-02-17;22:00:00;0.00;G;0;G
2017-02-17;23:00:00;0.00;G;0;G
2017-02-18;00:00:00;0.00;G;0;G
2017-02-18;01:00:00;0.00;G;0;G
2017-02-18;02:00:00;0.00;G;0;G
2017-02-18;03:00:00;0.00;G;0;G
2017-02-18;04:00:00;0.00;G;0;G
2017-02-18;05:00:00;0.00;G;0;G
2017-02-18;06:00:00;0.03;G;0;G
2017-02-18;07:00:00;2.71;G;0;G
2017-02-18;08:00:00;16.78;G;0;G
2017-02-18;09:00:00;38.24;G;0;G
2017-02-18;10:00:00;61.06;G;0;G
2017-02-18;11:00:00;75.86;G;0;G
2017-02-18;12:00:00;65.86;G;0;G
2017-02-18;13:00:00;63.64;G;0;G
2017-02-18;14:00:00;62.84;G;0;G
2017-02-18;15:00:00;34.41;G;0;G
2017-02-18;16:00:00;12.01;G;0;G
2017-02-18;17:00:00;1.72;G;0;G
2017-02-18;18:00:00;0.01;G;0;G
2017-02-18;19:00:00;0.00;G;0;G
2017-02-18;20:00:00;0.00;G;0;G
2017-02-18;21:00:00;0.00;G;0;G
2017-02-18;22:00:00;0.00;G;0;G
2017-02-18;23:00:00;0.00;G;0;G
2017-02-19;00:00:00;0.00;G;0;G
2017-02-19;01:00:00;0.00;G;0;G
2017-02-19;02:00:00;0.00;G;0;G
2017-02-19;03:00:00;0.00;G;0;G
2017-02-19;04:00:00;0.00;G;0;G
2017-02-19;05:00:00;0.00;G;0;G
2017-02-19;06:00:00;0.05;G;0;G
2017-02-19;07:00:00;0.30;G;0;G
2017-02-19;08:00:00;12.94;G;0;G
2017-02-19;09:00:00;15.27;G;0;G
2017-02-19;10:00:00;19.35;G;0;G
2017-02-19;11:00:00;28.85;G;0;G
2017-02-19;12:00:00;23.38;G;0;G
2017-02-19;13:00:00;30.15;G;0;G
2017-02-19;14:00:00;28.51;G;0;G
2017-02-19;15:00:00;15.19;G;0;G
2017-02-19;16:00:00;8.12;G;0;G
2017-02-19;17:00:00;1.41;G;0;G
2017-02-19;18:00:00;0.00;G;0;G
2017-02-19;19:00:00;0.00;G;0;G
2017-02-19;20:00:00;0.00;G;0;G
2017-02-19;21:00:00;0.00;G;0;G
2017-02-19;22:00:00;0.00;G;0;G
2017-02-19;23:00:00;0.00;G;0;G
2017-02-20;00:00:00;0.00;G;0;G
2017-02-20;01:00:00;0.00;G;0;G
2017-02-20;02:00:00;0.00;G;0;G
2017-02-20;03:00:00;0.00;G;0;G
2017-02-20;04:00:00;0.00;G;0;G
2017-02-20;05:00:00;0.00;G;0;G
2017-02-20;06:00:00;0.00;G;0;G
2017-02-20;07:00:00;0.87;G;0;G
2017-02-20;08:00:00;9.04;G;0;G
2017-02-20;09:00:00;22.84;G;0;G
2017-02-20;10:00:00;34.30;G;0;G
2017-02-20;11:00:00;40.34;G;0;G
2017-02-20;12:00:00;43.59;G;0;G
2017-02-20;13:00:00;36.50;G;0;G
2017-02-20;14:00:00;27.74;G;0;G
2017-02-20;15:00:00;14.77;G;0;G
2017-02-20;16:00:00;2.91;G;0;G
2017-02-20;17:00:00;0.03;G;0;G
2017-02-20;18:00:00;0.00;G;0;G
2017-02-20;19:00:00;0.00;G;0;G
2017-02-20;20:00:00;0.00;G;0;G
2017-02-20;21:00:00;0.00;G;0;G
2017-02-20;22:00:00;0.00;G;0;G
2017-02-20;23:00:00;0.00;G;0;G
2017-02-21;00:00:00;0.00;G;0;G
2017-02-21;01:00:00;0.00;G;0;G
2017-02-21;02:00:00;0.00;G;0;G
2017-02-21;03:00:00;0.00;G;0;G
2017-02-21;04:00:00;0.00;G;0;G
2017-02-21;05:00:00;0.00;G;0;G
2017-02-21;06:00:00;0.01;G;0;G
2017-02-21;07:00:00;7.73;G;0;G
2017-02-21;08:00:00;57.26;G;0;G
2017-02-21;09:00:00;115.03;G;641;G
2017-02-21;10:00:00;252.87;G;2567;G
2017-02-21;11:00:00;300.49;G;2775;G
2017-02-21;12:00:00;299.08;G;2242;G
2017-02-21;13:00:00;311.51;G;3320;G
2017-02-21;14:00:00;271.41;G;3600;G
2017-02-21;15:00:00;174.45;G;3529;G
2017-02-21;16:00:00;51.46;G;953;G
2017-02-21;17:00:00;2.66;G;0;G
2017-02-21;18:00:00;0.08;G;0;G
2017-02-21;19:00:00;0.00;G;0;G
2017-02-21;20:00:00;0.00;G;0;G
2017-02-21;21:00:00;0.00;G;0;G
2017-02-21;22:00:00;0.00;G;0;G
2017-02-21;23:00:00;0.00;G;0;G
2017-02-22;00:00:00;0.00;G;0;G
2017-02-22;01:00:00;0.00;G;0;G
2017-02-22;02:00:00;0.00;G;0;G
2017-02-22;03:00:00;0.00;G;0;G
2017-02-22;04:00:00;0.00;G;0;G
2017-02-22;05:00:00;0.00;G;0;G
2017-02-22;06:00:00;0.00;G;0;G
2017-02-22;07:00:00;1.26;G;0;G
2017-02-22;08:00:00;16.02;G;22;G
2017-02-22;09:00:00;137.44;G;1350;G
2017-02-22;10:00:00;226.42;G;1422;G
2017-02-22;11:00:00;266.11;G;1536;G
2017-02-22;12:00:00;197.94;G;404;G
2017-02-22;13:00:00;147.49;G;269;G
