﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Växjö Sol;64565;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Global Irradians (svenska stationer);medelvärde 1 timma, varje timme;watt per kvadratmeter
Solskenstid;summa 1 timme, 1 gång/tim;sekund
Långvågs-Irradians;medelvärde 1 timma, varje timme;watt per kvadratmeter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1983-01-01 00:00:00;2025-04-02 08:20:20;182.0;56.9269;14.7305

Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet;Långvågs-Irradians;Kvalitet;;Tidsutsnitt:
2023-07-27;11:00:00;584.73;G;1604;G;353.85;G
2023-07-27;12:00:00;366.07;G;707;G;366.67;G
2023-07-27;13:00:00;508.75;G;1873;G;349.49;G
2023-07-27;14:00:00;355.27;G;1174;G;373.73;G
2023-07-27;15:00:00;458.22;G;2905;G;352.82;G
2023-07-27;16:00:00;425.74;G;3452;G;329.59;G
2023-07-27;17:00:00;273.38;G;2928;G;311.61;G
2023-07-27;18:00:00;160.79;G;2553;G;318.89;G
2023-07-27;19:00:00;45.91;G;963;G;318.45;G
2023-07-27;20:00:00;4.46;G;0;G;310.36;G
2023-07-27;21:00:00;0.00;G;0;G;314.94;G
2023-07-27;22:00:00;0.00;G;0;G;325.79;G
2023-07-27;23:00:00;0.00;G;0;G;297.71;G
2023-07-28;00:00:00;0.00;G;0;G;293.82;G
2023-07-28;01:00:00;0.00;G;0;G;291.75;G
2023-07-28;02:00:00;0.01;G;0;G;292.83;G
2023-07-28;03:00:00;1.77;G;0;G;293.82;G
2023-07-28;04:00:00;26.35;G;0;G;302.12;G
2023-07-28;05:00:00;83.74;G;0;G;325.08;G
2023-07-28;06:00:00;249.29;G;2183;G;320.25;G
2023-07-28;07:00:00;266.57;G;2177;G;306.04;G
2023-07-28;08:00:00;553.72;G;3370;G;319.09;G
2023-07-28;09:00:00;551.49;G;2595;G;323.30;G
2023-07-28;10:00:00;482.01;G;1730;G;337.22;G
2023-07-28;11:00:00;706.51;G;2743;G;338.00;G
2023-07-28;12:00:00;484.08;G;1767;G;331.31;G
2023-07-28;13:00:00;615.31;G;2565;G;330.20;G
2023-07-28;14:00:00;706.48;G;3545;G;324.11;G
2023-07-28;15:00:00;480.70;G;2863;G;324.51;G
2023-07-28;16:00:00;465.62;G;3161;G;344.18;G
2023-07-28;17:00:00;169.50;G;889;G;369.15;G
2023-07-28;18:00:00;65.17;G;73;G;362.47;G
2023-07-28;19:00:00;34.80;G;0;G;349.87;G
2023-07-28;20:00:00;5.09;G;0;G;324.08;G
2023-07-28;21:00:00;0.00;G;0;G;309.33;G
2023-07-28;22:00:00;0.00;G;0;G;310.03;G
2023-07-28;23:00:00;0.00;G;0;G;303.08;G
2023-07-29;00:00:00;0.00;G;0;G;300.84;G
2023-07-29;01:00:00;0.00;G;0;G;305.90;G
2023-07-29;02:00:00;0.00;G;0;G;305.16;G
2023-07-29;03:00:00;1.95;G;0;G;303.90;G
2023-07-29;04:00:00;28.34;G;0;G;296.14;G
2023-07-29;05:00:00;140.19;G;2194;G;298.08;G
2023-07-29;06:00:00;234.18;G;2914;G;304.38;G
2023-07-29;07:00:00;394.17;G;3600;G;310.55;G
2023-07-29;08:00:00;545.55;G;3600;G;315.46;G
2023-07-29;09:00:00;641.49;G;3600;G;327.97;G
2023-07-29;10:00:00;542.06;G;3022;G;354.47;G
2023-07-29;11:00:00;686.95;G;2383;G;360.21;G
2023-07-29;12:00:00;658.76;G;2791;G;353.99;G
2023-07-29;13:00:00;428.62;G;1763;G;370.17;G
2023-07-29;14:00:00;360.53;G;1339;G;380.40;G
2023-07-29;15:00:00;158.20;G;0;G;388.78;G
2023-07-29;16:00:00;201.84;G;55;G;385.01;G
2023-07-29;17:00:00;109.05;G;0;G;382.86;G
2023-07-29;18:00:00;69.82;G;0;G;343.38;G
2023-07-29;19:00:00;36.32;G;0;G;351.78;G
2023-07-29;20:00:00;2.73;G;0;G;363.12;G
2023-07-29;21:00:00;0.01;G;0;G;368.32;G
2023-07-29;22:00:00;0.00;G;0;G;385.07;G
2023-07-29;23:00:00;0.00;G;0;G;384.61;G
2023-07-30;00:00:00;0.00;G;0;G;378.20;G
2023-07-30;01:00:00;0.00;G;0;G;384.28;G
2023-07-30;02:00:00;0.02;G;0;G;385.43;G
2023-07-30;03:00:00;0.88;G;0;G;383.07;G
2023-07-30;04:00:00;15.95;G;0;G;363.00;G
2023-07-30;05:00:00;74.35;G;561;G;360.31;G
2023-07-30;06:00:00;167.33;G;667;G;374.35;G
2023-07-30;07:00:00;218.14;G;702;G;368.97;G
2023-07-30;08:00:00;549.65;G;3437;G;333.90;G
2023-07-30;09:00:00;573.97;G;2754;G;347.56;G
2023-07-30;10:00:00;698.88;G;2946;G;352.93;G
2023-07-30;11:00:00;683.43;G;2629;G;355.97;G
2023-07-30;12:00:00;472.97;G;1393;G;361.93;G
2023-07-30;13:00:00;759.32;G;3276;G;339.90;G
2023-07-30;14:00:00;644.65;G;3421;G;330.95;G
2023-07-30;15:00:00;419.32;G;3205;G;351.57;G
2023-07-30;16:00:00;395.79;G;3346;G;334.78;G
2023-07-30;17:00:00;212.99;G;2108;G;338.32;G
2023-07-30;18:00:00;149.12;G;1538;G;358.61;G
2023-07-30;19:00:00;23.28;G;145;G;364.22;G
2023-07-30;20:00:00;0.00;G;0;G;366.50;G
2023-07-30;21:00:00;0.00;G;0;G;357.73;G
2023-07-30;22:00:00;0.00;G;0;G;344.73;G
2023-07-30;23:00:00;0.00;G;0;G;348.66;G
2023-07-31;00:00:00;0.00;G;0;G;352.96;G
2023-07-31;01:00:00;0.00;G;0;G;341.24;G
2023-07-31;02:00:00;0.00;G;0;G;303.83;G
2023-07-31;03:00:00;0.88;G;0;G;331.39;G
2023-07-31;04:00:00;10.46;G;0;G;352.21;G
2023-07-31;05:00:00;32.96;G;0;G;371.35;G
2023-07-31;06:00:00;89.67;G;0;G;371.20;G
2023-07-31;07:00:00;183.84;G;694;G;358.80;G
2023-07-31;08:00:00;425.86;G;2262;G;333.67;G
2023-07-31;09:00:00;606.67;G;3132;G;322.58;G
2023-07-31;10:00:00;527.76;G;1936;G;346.50;G
2023-07-31;11:00:00;388.92;G;553;G;367.99;G
2023-07-31;12:00:00;470.17;G;1256;G;348.86;G
2023-07-31;13:00:00;98.41;G;0;G;370.08;G
2023-07-31;14:00:00;521.98;G;2165;G;345.78;G
2023-07-31;15:00:00;605.08;G;3284;G;335.52;G
2023-07-31;16:00:00;142.14;G;16;G;350.80;G
2023-07-31;17:00:00;165.74;G;656;G;361.61;G
2023-07-31;18:00:00;57.37;G;8;G;365.61;G
2023-07-31;19:00:00;30.34;G;222;G;338.31;G
2023-07-31;20:00:00;2.70;G;0;G;314.03;G
2023-07-31;21:00:00;0.00;G;0;G;341.57;G
2023-07-31;22:00:00;0.00;G;0;G;353.39;G
2023-07-31;23:00:00;0.00;G;0;G;367.25;G
2023-08-01;00:00:00;0.00;G;0;G;363.14;G
2023-08-01;01:00:00;0.00;G;0;G;376.86;G
2023-08-01;02:00:00;0.00;G;0;G;349.07;G
2023-08-01;03:00:00;0.65;G;0;G;364.67;G
2023-08-01;04:00:00;12.86;G;0;G;355.52;G
2023-08-01;05:00:00;44.50;G;0;G;368.01;G
2023-08-01;06:00:00;108.08;G;0;G;372.89;G
2023-08-01;07:00:00;115.74;G;0;G;374.98;G
2023-08-01;08:00:00;171.41;G;0;G;377.71;G
2023-08-01;09:00:00;265.45;G;364;G;379.84;G
2023-08-01;10:00:00;263.82;G;3;G;382.60;G
2023-08-01;11:00:00;176.57;G;0;G;384.29;G
2023-08-01;12:00:00;289.53;G;28;G;382.13;G
2023-08-01;13:00:00;206.62;G;0;G;384.60;G
2023-08-01;14:00:00;279.12;G;88;G;382.62;G
2023-08-01;15:00:00;123.08;G;0;G;388.37;G
2023-08-01;16:00:00;73.53;G;0;G;386.80;G
2023-08-01;17:00:00;28.28;G;0;G;387.42;G
2023-08-01;18:00:00;14.35;G;0;G;388.62;G
2023-08-01;19:00:00;7.07;G;0;G;382.09;G
2023-08-01;20:00:00;0.36;G;0;G;377.99;G
2023-08-01;21:00:00;0.00;G;0;G;371.10;G
2023-08-01;22:00:00;0.00;G;0;G;361.99;G
2023-08-01;23:00:00;0.00;G;0;G;358.39;G
2023-08-02;00:00:00;0.00;G;0;G;362.85;G
2023-08-02;01:00:00;0.00;G;0;G;353.77;G
2023-08-02;02:00:00;0.00;G;0;G;369.99;G
2023-08-02;03:00:00;0.95;G;0;G;378.77;G
2023-08-02;04:00:00;7.46;G;0;G;380.33;G
2023-08-02;05:00:00;22.38;G;0;G;380.22;G
2023-08-02;06:00:00;87.80;G;0;G;380.51;G
2023-08-02;07:00:00;134.50;G;180;G;380.26;G
2023-08-02;08:00:00;291.47;G;1024;G;369.29;G
2023-08-02;09:00:00;351.33;G;977;G;373.85;G
2023-08-02;10:00:00;474.95;G;1854;G;369.24;G
2023-08-02;11:00:00;608.05;G;2130;G;369.92;G
2023-08-02;12:00:00;542.25;G;1484;G;361.04;G
2023-08-02;13:00:00;705.15;G;3193;G;349.01;G
2023-08-02;14:00:00;542.02;G;2931;G;348.96;G
2023-08-02;15:00:00;483.05;G;2726;G;343.76;G
2023-08-02;16:00:00;189.01;G;547;G;370.90;G
2023-08-02;17:00:00;197.34;G;1208;G;360.65;G
2023-08-02;18:00:00;93.33;G;347;G;349.46;G
2023-08-02;19:00:00;22.00;G;0;G;353.28;G
2023-08-02;20:00:00;1.60;G;0;G;343.28;G
2023-08-02;21:00:00;0.00;G;0;G;339.58;G
2023-08-02;22:00:00;0.00;G;0;G;325.79;G
2023-08-02;23:00:00;0.00;G;0;G;346.46;G
2023-08-03;00:00:00;0.00;G;0;G;375.23;G
2023-08-03;01:00:00;0.00;G;0;G;382.51;G
2023-08-03;02:00:00;0.00;G;0;G;385.53;G
2023-08-03;03:00:00;0.03;G;0;G;386.23;G
2023-08-03;04:00:00;3.78;G;0;G;384.61;G
2023-08-03;05:00:00;23.00;G;0;G;385.63;G
2023-08-03;06:00:00;27.71;G;0;G;388.29;G
2023-08-03;07:00:00;76.27;G;0;G;390.27;G
2023-08-03;08:00:00;177.39;G;65;G;391.95;G
2023-08-03;09:00:00;326.95;G;793;G;383.63;G
2023-08-03;10:00:00;359.08;G;292;G;379.05;G
2023-08-03;11:00:00;333.09;G;725;G;385.37;G
2023-08-03;12:00:00;599.33;G;1802;G;374.85;G
2023-08-03;13:00:00;627.40;G;2348;G;364.50;G
2023-08-03;14:00:00;646.15;G;2900;G;365.22;G
2023-08-03;15:00:00;369.62;G;1697;G;376.95;G
2023-08-03;16:00:00;353.26;G;1884;G;358.35;G
2023-08-03;17:00:00;151.22;G;497;G;364.16;G
2023-08-03;18:00:00;27.23;G;0;G;386.96;G
2023-08-03;19:00:00;8.53;G;0;G;383.45;G
2023-08-03;20:00:00;0.72;G;0;G;370.35;G
2023-08-03;21:00:00;0.00;G;0;G;369.91;G
2023-08-03;22:00:00;0.00;G;0;G;373.80;G
2023-08-03;23:00:00;0.00;G;0;G;356.51;G
2023-08-04;00:00:00;0.00;G;0;G;333.26;G
2023-08-04;01:00:00;0.00;G;0;G;337.46;G
2023-08-04;02:00:00;0.00;G;0;G;352.49;G
2023-08-04;03:00:00;0.16;G;0;G;319.03;G
2023-08-04;04:00:00;12.58;G;0;G;335.42;G
2023-08-04;05:00:00;59.47;G;50;G;365.60;G
2023-08-04;06:00:00;103.18;G;26;G;378.09;G
2023-08-04;07:00:00;167.48;G;54;G;381.98;G
2023-08-04;08:00:00;363.59;G;1400;G;376.06;G
2023-08-04;09:00:00;466.48;G;1937;G;367.43;G
2023-08-04;10:00:00;447.06;G;1488;G;373.10;G
2023-08-04;11:00:00;506.28;G;1105;G;375.80;G
2023-08-04;12:00:00;363.74;G;93;G;387.18;G
2023-08-04;13:00:00;403.53;G;421;G;385.20;G
2023-08-04;14:00:00;260.16;G;0;G;387.25;G
2023-08-04;15:00:00;229.54;G;20;G;386.77;G
2023-08-04;16:00:00;119.17;G;0;G;385.19;G
2023-08-04;17:00:00;104.16;G;9;G;380.83;G
2023-08-04;18:00:00;49.76;G;0;G;378.46;G
2023-08-04;19:00:00;12.90;G;0;G;376.05;G
2023-08-04;20:00:00;1.65;G;0;G;376.49;G
2023-08-04;21:00:00;0.04;G;0;G;375.00;G
2023-08-04;22:00:00;0.00;G;0;G;336.42;G
2023-08-04;23:00:00;0.00;G;0;G;342.03;G
2023-08-05;00:00:00;0.00;G;0;G;349.17;G
2023-08-05;01:00:00;0.00;G;0;G;307.68;G
2023-08-05;02:00:00;0.00;G;0;G;336.03;G
2023-08-05;03:00:00;0.57;G;0;G;344.34;G
2023-08-05;04:00:00;13.54;G;0;G;331.59;G
2023-08-05;05:00:00;41.06;G;0;G;359.84;G
2023-08-05;06:00:00;88.61;G;0;G;360.24;G
2023-08-05;07:00:00;141.49;G;0;G;362.67;G
2023-08-05;08:00:00;287.64;G;615;G;360.91;G
2023-08-05;09:00:00;370.57;G;1087;G;364.79;G
2023-08-05;10:00:00;335.01;G;0;G;370.67;G
2023-08-05;11:00:00;359.35;G;20;G;371.32;G
2023-08-05;12:00:00;537.86;G;1197;G;356.93;G
2023-08-05;13:00:00;646.20;G;2746;G;347.97;G
2023-08-05;14:00:00;552.76;G;2851;G;358.27;G
2023-08-05;15:00:00;385.80;G;2531;G;337.97;G
2023-08-05;16:00:00;313.66;G;2430;G;333.46;G
2023-08-05;17:00:00;228.21;G;1992;G;344.25;G
2023-08-05;18:00:00;159.57;G;3503;G;325.46;G
2023-08-05;19:00:00;54.41;G;2684;G;322.32;G
2023-08-05;20:00:00;2.02;G;0;G;316.63;G
2023-08-05;21:00:00;0.00;G;0;G;317.72;G
2023-08-05;22:00:00;0.00;G;0;G;316.75;G
2023-08-05;23:00:00;0.00;G;0;G;317.19;G
2023-08-06;00:00:00;0.00;G;0;G;317.78;G
2023-08-06;01:00:00;0.00;G;0;G;316.73;G
2023-08-06;02:00:00;0.00;G;0;G;308.63;G
2023-08-06;03:00:00;0.12;G;0;G;311.40;G
2023-08-06;04:00:00;11.52;G;0;G;316.37;G
2023-08-06;05:00:00;57.80;G;0;G;323.94;G
2023-08-06;06:00:00;88.94;G;0;G;347.65;G
2023-08-06;07:00:00;139.57;G;0;G;351.82;G
2023-08-06;08:00:00;176.42;G;0;G;359.08;G
2023-08-06;09:00:00;203.33;G;0;G;363.47;G
2023-08-06;10:00:00;143.06;G;0;G;368.15;G
2023-08-06;11:00:00;123.69;G;0;G;373.16;G
2023-08-06;12:00:00;95.37;G;0;G;374.98;G
2023-08-06;13:00:00;71.06;G;0;G;376.81;G
2023-08-06;14:00:00;54.57;G;0;G;377.00;G
2023-08-06;15:00:00;31.82;G;0;G;375.82;G
2023-08-06;16:00:00;16.10;G;0;G;375.73;G
2023-08-06;17:00:00;21.30;G;0;G;375.99;G
2023-08-06;18:00:00;10.20;G;0;G;375.70;G
2023-08-06;19:00:00;1.83;G;0;G;377.23;G
2023-08-06;20:00:00;0.05;G;0;G;379.89;G
2023-08-06;21:00:00;0.00;G;0;G;381.40;G
2023-08-06;22:00:00;0.00;G;0;G;382.84;G
2023-08-06;23:00:00;0.00;G;0;G;385.13;G
2023-08-07;00:00:00;0.00;G;0;G;387.22;G
2023-08-07;01:00:00;0.00;G;0;G;390.31;G
2023-08-07;02:00:00;0.00;G;0;G;394.68;G
2023-08-07;03:00:00;1.03;G;0;G;398.17;G
2023-08-07;04:00:00;6.80;G;0;G;398.88;G
2023-08-07;05:00:00;39.36;G;0;G;392.11;G
2023-08-07;06:00:00;55.40;G;0;G;394.71;G
2023-08-07;07:00:00;100.22;G;0;G;386.93;G
2023-08-07;08:00:00;184.93;G;18;G;390.71;G
2023-08-07;09:00:00;208.34;G;169;G;388.59;G
2023-08-07;10:00:00;242.31;G;177;G;386.86;G
2023-08-07;11:00:00;319.28;G;239;G;385.08;G
2023-08-07;12:00:00;245.62;G;0;G;386.92;G
2023-08-07;13:00:00;246.55;G;84;G;385.81;G
2023-08-07;14:00:00;199.55;G;0;G;387.86;G
2023-08-07;15:00:00;187.86;G;0;G;390.22;G
2023-08-07;16:00:00;155.80;G;170;G;390.00;G
2023-08-07;17:00:00;87.93;G;57;G;389.01;G
2023-08-07;18:00:00;38.70;G;0;G;386.51;G
2023-08-07;19:00:00;5.42;G;0;G;386.66;G
2023-08-07;20:00:00;0.00;G;0;G;383.16;G
2023-08-07;21:00:00;0.00;G;0;G;381.00;G
2023-08-07;22:00:00;0.00;G;0;G;379.78;G
2023-08-07;23:00:00;0.00;G;0;G;378.81;G
2023-08-08;00:00:00;0.00;G;0;G;377.67;G
2023-08-08;01:00:00;0.00;G;0;G;376.61;G
2023-08-08;02:00:00;0.00;G;0;G;372.85;G
2023-08-08;03:00:00;0.61;G;0;G;369.08;G
2023-08-08;04:00:00;5.37;G;0;G;365.67;G
2023-08-08;05:00:00;30.42;G;0;G;364.72;G
2023-08-08;06:00:00;62.63;G;0;G;364.73;G
2023-08-08;07:00:00;73.25;G;0;G;362.58;G
2023-08-08;08:00:00;146.53;G;0;G;362.55;G
2023-08-08;09:00:00;221.69;G;0;G;367.57;G
2023-08-08;10:00:00;303.38;G;93;G;362.36;G
2023-08-08;11:00:00;236.61;G;0;G;360.77;G
2023-08-08;12:00:00;171.81;G;0;G;360.95;G
2023-08-08;13:00:00;203.88;G;53;G;363.09;G
2023-08-08;14:00:00;215.61;G;0;G;358.33;G
2023-08-08;15:00:00;216.68;G;241;G;356.02;G
2023-08-08;16:00:00;199.63;G;546;G;344.48;G
2023-08-08;17:00:00;217.80;G;2138;G;322.67;G
2023-08-08;18:00:00;65.28;G;281;G;348.06;G
2023-08-08;19:00:00;6.19;G;0;G;354.47;G
2023-08-08;20:00:00;0.04;G;0;G;355.57;G
2023-08-08;21:00:00;0.00;G;0;G;357.60;G
2023-08-08;22:00:00;0.00;G;0;G;354.20;G
2023-08-08;23:00:00;0.00;G;0;G;356.36;G
2023-08-09;00:00:00;0.00;G;0;G;353.79;G
2023-08-09;01:00:00;0.00;G;0;G;355.09;G
2023-08-09;02:00:00;0.00;G;0;G;355.48;G
2023-08-09;03:00:00;0.00;G;0;G;354.08;G
2023-08-09;04:00:00;2.33;G;0;G;355.22;G
2023-08-09;05:00:00;14.36;G;0;G;357.10;G
2023-08-09;06:00:00;57.02;G;0;G;356.31;G
2023-08-09;07:00:00;105.48;G;0;G;358.22;G
2023-08-09;08:00:00;137.01;G;0;G;359.88;G
2023-08-09;09:00:00;159.70;G;0;G;362.33;G
2023-08-09;10:00:00;164.17;G;0;G;363.96;G
2023-08-09;11:00:00;149.08;G;0;G;364.87;G
2023-08-09;12:00:00;176.35;G;0;G;364.22;G
2023-08-09;13:00:00;203.82;G;0;G;364.39;G
2023-08-09;14:00:00;176.78;G;0;G;364.33;G
2023-08-09;15:00:00;149.29;G;0;G;366.24;G
2023-08-09;16:00:00;129.83;G;0;G;366.35;G
2023-08-09;17:00:00;44.23;G;0;G;368.08;G
2023-08-09;18:00:00;27.25;G;0;G;365.12;G
2023-08-09;19:00:00;6.48;G;0;G;359.01;G
2023-08-09;20:00:00;1.17;G;0;G;357.84;G
2023-08-09;21:00:00;0.00;G;0;G;360.58;G
2023-08-09;22:00:00;0.00;G;0;G;358.61;G
2023-08-09;23:00:00;0.00;G;0;G;360.39;G
2023-08-10;00:00:00;0.00;G;0;G;360.49;G
2023-08-10;01:00:00;0.00;G;0;G;359.58;G
2023-08-10;02:00:00;0.00;G;0;G;355.32;G
2023-08-10;03:00:00;0.13;G;0;G;354.79;G
2023-08-10;04:00:00;4.44;G;0;G;357.79;G
2023-08-10;05:00:00;24.58;G;0;G;359.74;G
2023-08-10;06:00:00;63.38;G;0;G;359.88;G
2023-08-10;07:00:00;80.50;G;0;G;362.37;G
2023-08-10;08:00:00;195.87;G;0;G;360.14;G
2023-08-10;09:00:00;327.15;G;1110;G;353.10;G
2023-08-10;10:00:00;257.21;G;309;G;364.18;G
2023-08-10;11:00:00;433.21;G;674;G;356.07;G
2023-08-10;12:00:00;193.03;G;0;G;370.47;G
2023-08-10;13:00:00;185.62;G;0;G;365.95;G
2023-08-10;14:00:00;139.73;G;0;G;367.13;G
2023-08-10;15:00:00;158.37;G;0;G;366.19;G
2023-08-10;16:00:00;209.82;G;1024;G;359.37;G
2023-08-10;17:00:00;107.66;G;0;G;351.07;G
2023-08-10;18:00:00;72.76;G;126;G;344.09;G
2023-08-10;19:00:00;11.89;G;0;G;352.49;G
2023-08-10;20:00:00;0.66;G;0;G;352.68;G
2023-08-10;21:00:00;0.00;G;0;G;345.75;G
2023-08-10;22:00:00;0.00;G;0;G;351.39;G
2023-08-10;23:00:00;0.00;G;0;G;345.23;G
2023-08-11;00:00:00;0.00;G;0;G;347.79;G
2023-08-11;01:00:00;0.00;G;0;G;351.00;G
2023-08-11;02:00:00;0.00;G;0;G;352.62;G
2023-08-11;03:00:00;0.02;G;0;G;343.76;G
2023-08-11;04:00:00;5.44;G;0;G;348.98;G
2023-08-11;05:00:00;35.04;G;0;G;352.23;G
2023-08-11;06:00:00;123.91;G;279;G;336.63;G
2023-08-11;07:00:00;171.01;G;285;G;347.47;G
2023-08-11;08:00:00;199.43;G;0;G;359.86;G
2023-08-11;09:00:00;241.96;G;149;G;361.81;G
2023-08-11;10:00:00;258.52;G;0;G;362.67;G
2023-08-11;11:00:00;348.95;G;53;G;365.04;G
2023-08-11;12:00:00;601.89;G;1631;G;351.50;G
2023-08-11;13:00:00;624.50;G;2734;G;327.44;G
2023-08-11;14:00:00;615.55;G;3313;G;319.81;G
2023-08-11;15:00:00;538.85;G;3600;G;315.61;G
2023-08-11;16:00:00;407.24;G;3600;G;312.09;G
2023-08-11;17:00:00;255.99;G;3583;G;315.27;G
2023-08-11;18:00:00;109.99;G;2370;G;320.76;G
2023-08-11;19:00:00;11.72;G;0;G;365.70;G
2023-08-11;20:00:00;0.25;G;0;G;379.21;G
2023-08-11;21:00:00;0.00;G;0;G;378.94;G
2023-08-11;22:00:00;0.00;G;0;G;379.41;G
2023-08-11;23:00:00;0.00;G;0;G;369.75;G
2023-08-12;00:00:00;0.00;G;0;G;342.13;G
2023-08-12;01:00:00;0.00;G;0;G;365.02;G
2023-08-12;02:00:00;0.00;G;0;G;367.60;G
2023-08-12;03:00:00;0.34;G;0;G;372.07;G
2023-08-12;04:00:00;11.15;G;0;G;350.69;G
2023-08-12;05:00:00;82.73;G;1709;G;337.28;G
2023-08-12;06:00:00;136.25;G;767;G;355.61;G
2023-08-12;07:00:00;174.91;G;407;G;365.20;G
2023-08-12;08:00:00;384.62;G;2127;G;362.53;G
2023-08-12;09:00:00;284.61;G;0;G;381.65;G
2023-08-12;10:00:00;484.92;G;2849;G;377.02;G
2023-08-12;11:00:00;410.08;G;633;G;385.59;G
2023-08-12;12:00:00;748.15;G;3575;G;360.29;G
2023-08-12;13:00:00;453.05;G;2111;G;375.88;G
2023-08-12;14:00:00;403.79;G;2701;G;386.03;G
2023-08-12;15:00:00;222.06;G;403;G;397.41;G
2023-08-12;16:00:00;160.80;G;324;G;392.14;G
2023-08-12;17:00:00;74.61;G;0;G;371.05;G
2023-08-12;18:00:00;47.18;G;0;G;389.61;G
2023-08-12;19:00:00;4.59;G;0;G;393.47;G
2023-08-12;20:00:00;0.04;G;0;G;396.90;G
2023-08-12;21:00:00;0.00;G;0;G;390.13;G
2023-08-12;22:00:00;0.00;G;0;G;389.37;G
2023-08-12;23:00:00;0.00;G;0;G;390.17;G
2023-08-13;00:00:00;0.00;G;0;G;394.29;G
2023-08-13;01:00:00;0.00;G;0;G;395.59;G
2023-08-13;02:00:00;0.00;G;0;G;376.51;G
2023-08-13;03:00:00;0.05;G;0;G;339.53;G
2023-08-13;04:00:00;3.82;G;0;G;374.23;G
2023-08-13;05:00:00;17.55;G;0;G;387.71;G
2023-08-13;06:00:00;47.42;G;0;G;388.57;G
2023-08-13;07:00:00;164.26;G;334;G;381.94;G
2023-08-13;08:00:00;303.84;G;1245;G;374.71;G
2023-08-13;09:00:00;342.25;G;1461;G;364.52;G
2023-08-13;10:00:00;559.91;G;2654;G;348.46;G
2023-08-13;11:00:00;599.19;G;2578;G;336.04;G
2023-08-13;12:00:00;507.78;G;1796;G;350.64;G
2023-08-13;13:00:00;593.85;G;2530;G;346.37;G
2023-08-13;14:00:00;581.56;G;2871;G;350.68;G
2023-08-13;15:00:00;455.17;G;2850;G;340.79;G
2023-08-13;16:00:00;393.62;G;3330;G;339.02;G
2023-08-13;17:00:00;247.68;G;3472;G;340.45;G
2023-08-13;18:00:00;88.03;G;1791;G;333.13;G
2023-08-13;19:00:00;20.58;G;858;G;352.73;G
2023-08-13;20:00:00;0.12;G;0;G;334.89;G
2023-08-13;21:00:00;0.00;G;0;G;356.78;G
2023-08-13;22:00:00;0.00;G;0;G;335.78;G
2023-08-13;23:00:00;0.00;G;0;G;329.58;G
2023-08-14;00:00:00;0.00;G;0;G;322.58;G
2023-08-14;01:00:00;0.00;G;0;G;323.38;G
2023-08-14;02:00:00;0.00;G;0;G;317.42;G
2023-08-14;03:00:00;0.45;G;0;G;335.59;G
2023-08-14;04:00:00;8.55;G;0;G;324.63;G
2023-08-14;05:00:00;67.06;G;1953;G;315.63;G
2023-08-14;06:00:00;215.73;G;3600;G;317.91;G
2023-08-14;07:00:00;351.87;G;3600;G;324.29;G
2023-08-14;08:00:00;481.26;G;3600;G;330.36;G
2023-08-14;09:00:00;515.82;G;3598;G;345.81;G
2023-08-14;10:00:00;525.85;G;2343;G;363.02;G
2023-08-14;11:00:00;644.52;G;2499;G;369.93;G
2023-08-14;12:00:00;641.11;G;2984;G;359.62;G
2023-08-14;13:00:00;450.83;G;2121;G;373.68;G
2023-08-14;14:00:00;399.57;G;2004;G;372.38;G
2023-08-14;15:00:00;390.92;G;3560;G;361.30;G
2023-08-14;16:00:00;283.40;G;3073;G;358.49;G
2023-08-14;17:00:00;120.31;G;964;G;366.72;G
2023-08-14;18:00:00;61.99;G;932;G;363.27;G
2023-08-14;19:00:00;16.72;G;0;G;363.40;G
2023-08-14;20:00:00;0.03;G;0;G;340.90;G
2023-08-14;21:00:00;0.00;G;0;G;334.96;G
2023-08-14;22:00:00;0.00;G;0;G;333.19;G
2023-08-14;23:00:00;0.00;G;0;G;327.98;G
2023-08-15;00:00:00;0.00;G;0;G;321.82;G
2023-08-15;01:00:00;0.00;G;0;G;319.09;G
2023-08-15;02:00:00;0.00;G;0;G;323.04;G
2023-08-15;03:00:00;0.03;G;0;G;321.27;G
2023-08-15;04:00:00;7.49;G;0;G;325.69;G
2023-08-15;05:00:00;65.96;G;1843;G;330.03;G
2023-08-15;06:00:00;108.45;G;996;G;362.16;G
2023-08-15;07:00:00;118.86;G;480;G;378.47;G
2023-08-15;08:00:00;143.41;G;117;G;396.12;G
2023-08-15;09:00:00;553.18;G;3495;G;363.57;G
2023-08-15;10:00:00;659.99;G;3600;G;377.77;G
2023-08-15;11:00:00;652.63;G;3408;G;386.20;G
2023-08-15;12:00:00;418.06;G;983;G;399.49;G
2023-08-15;13:00:00;377.03;G;1048;G;407.64;G
2023-08-15;14:00:00;244.62;G;468;G;407.99;G
2023-08-15;15:00:00;41.14;G;0;G;410.84;G
2023-08-15;16:00:00;32.24;G;0;G;409.42;G
2023-08-15;17:00:00;92.44;G;2;G;397.38;G
2023-08-15;18:00:00;59.34;G;1878;G;369.55;G
2023-08-15;19:00:00;13.83;G;526;G;351.49;G
